"fact_id","prov_key","waktu_key","komoditas_key","jumlah_penduduk","sum_jumlah_sakit","sum_jumlah_mati","sum_vol_mutasi","sum_realisasi_karkas","avg_harga","harga_baseline","populasi_ternak","avg_konsumsi_bulanan","avg_pemotongan_bulanan","growth_populasi","avg_permintaan_bulanan","avg_produksi_bulanan","supply_risk_index","id_prov","nama_provinsi","tahun","bulan","kuartal","nama_bulan","id_komoditas","nama_komoditas"
325,14,61,2,2845,0,0,0,0,20614.54,38806,32836793,2634,138541.33,0.0187,29439.71,3344261.88,0.002301,14,"Kalimantan Tengah",2025,1,1,"Januari",2,"Ayam"
1153,14,61,1,2845,0,0,0,0,106073.57,95038,74311,531.07,11406.58,0.0187,5935.64,2456337.5,0.125895,14,"Kalimantan Tengah",2025,1,1,"Januari",1,"Sapi"
1177,15,61,1,4267,0,0,0,0,104961.11,104099,74879,892.64,12818.42,-0.0104,8925.04,2593391.67,0.103108,15,"Kalimantan Timur",2025,1,1,"Januari",1,"Sapi"
349,15,61,2,4267,0,0,105,0,21018.52,39115,61702281,5252.7,195838.25,-0.0104,52519.08,6284066.36,0.00447,15,"Kalimantan Timur",2025,1,1,"Januari",2,"Ayam"
373,16,61,2,749,0,0,0,0,21205.96,24842,4777453,770.63,292693,0.027,35602.96,486559.52,0.070429,16,"Kalimantan Utara",2025,1,1,"Januari",2,"Ayam"
1201,16,61,1,749,0,0,0,0,107036.22,114916,19459,172.36,19918.58,0.027,7963.06,5146012.5,0.086869,16,"Kalimantan Utara",2025,1,1,"Januari",1,"Sapi"
1225,17,61,1,2213,0,0,0,0,105541.01,129728,16408,546,5947.42,0.0382,5860.5,1253955,0.061961,17,"Kepulauan Riau",2025,1,1,"Januari",1,"Sapi"
397,17,61,2,2213,0,0,172,0,20917.82,36758,19744563,1881.47,237668.67,0.0382,20194.97,2010884.26,0.014021,17,"Kepulauan Riau",2025,1,1,"Januari",2,"Ayam"
421,18,61,2,9522,33,15,159,0,20573.31,27501,94814874,7737.36,200030.5,0.0366,27423.14,9656417.15,0.050669,18,"Lampung",2025,1,1,"Januari",2,"Ayam"
1249,18,61,1,9522,0,0,0,0,106310.64,95985,905322,1698.25,12442.33,0.0366,6019.03,2538062.5,0.12409,18,"Lampung",2025,1,1,"Januari",1,"Sapi"
445,19,61,2,1970,0,0,0,0,20973.57,38741,689936,1957.46,116334.92,0.0158,2732.45,70266.49,0.004447,19,"Maluku",2025,1,1,"Januari",2,"Ayam"
1273,19,61,1,1970,0,0,0,0,106320.83,105908,98536,484.44,23138.83,0.0158,676.24,5585275,0.102182,19,"Maluku",2025,1,1,"Januari",1,"Sapi"
469,20,61,2,1373,0,0,0,0,20866.87,37814,108140,1322.28,156633.08,0.0195,11652.63,11013.5,0.006655,20,"Maluku Utara",2025,1,1,"Januari",2,"Ayam"
1297,20,61,1,1373,3,14,0,0,105626.57,117413,46590,263.31,20427.58,0.0195,2320.44,3093219.67,0.085092,20,"Maluku Utara",2025,1,1,"Januari",1,"Sapi"
493,21,61,2,5731,0,0,0,0,28063.76,30763,37694139,4857.11,156833.5,-0.0115,25656.65,3838958.07,0.082817,21,"Nusa Tenggara Barat",2025,1,1,"Januari",2,"Ayam"
1321,21,61,1,5731,0,0,0,184.87,119386.79,114686,1340130,1614.26,11125.75,-0.0115,8526.99,2661232.5,0.110019,21,"Nusa Tenggara Barat",2025,1,1,"Januari",1,"Sapi"
517,22,61,2,5742,0,0,0,0,31767.4,21745,16214419,6943.76,56534.08,0.007,56616.65,1651356.83,0.198752,22,"Nusa Tenggara Timur",2025,1,1,"Januari",2,"Ayam"
1345,22,61,1,5742,9,1,0,248.46,108152.96,117190,622276,1564.86,15104.33,0.007,12759.23,4396123.33,0.085281,22,"Nusa Tenggara Timur",2025,1,1,"Januari",1,"Sapi"
541,23,61,2,1073,0,0,0,0,20941.12,26457,5597813,832.93,147590.83,0.0223,37742,570109.02,0.057303,23,"Papua",2025,1,1,"Januari",2,"Ayam"
1369,23,61,1,1073,0,0,0,0,105411.53,111363,38500,289.87,6146.92,0.0223,13134.7,1267840.83,0.090065,23,"Papua",2025,1,1,"Januari",1,"Sapi"
565,24,61,2,587,0,0,0,0,20737.65,34736,767637,691.41,242292.67,0.0256,40244.87,78179.97,0.016202,24,"Papua Barat",2025,1,1,"Januari",2,"Ayam"
1393,24,61,1,587,0,0,0,0,105400.93,92112,18865,97.93,9365.67,0.0256,5700.41,2562435.83,0.131843,24,"Papua Barat",2025,1,1,"Januari",1,"Sapi"
581,25,61,2,636,0,0,132,0,21071.37,31351,1072767,433.28,93471.25,0.0399,13123.8,109255.92,0.036468,25,"Papua Barat Daya",2025,1,1,"Januari",2,"Ayam"
591,26,61,2,1484,0,0,59,0,21071.37,25471,23839,1442.83,90436.75,0.02,44287.14,2427.99,0.065441,26,"Papua Pegunungan",2025,1,1,"Januari",2,"Ayam"
1427,27,61,1,549,0,0,0,57.68,105352.02,93010,18629,150.71,7460.67,-6e-04,1736.44,2128097.5,0.129398,27,"Papua Selatan",2025,1,1,"Januari",1,"Sapi"
599,27,61,2,549,0,0,0,251.18,21071.37,23262,508594,611.08,129550.83,-6e-04,7040.77,51797.7,0.081459,27,"Papua Selatan",2025,1,1,"Januari",2,"Ayam"
606,28,61,2,1492,45,20,0,0,21071.37,29336,1725811,1517.17,164931.92,0.0238,1657.7,175765.19,0.042338,28,"Papua Tengah",2025,1,1,"Januari",2,"Ayam"
1456,29,61,1,6811,23,9,0,24.78,104403.13,96048,206205,1878.76,4627.25,-0.0031,1216.71,1047601.67,0.121843,29,"Riau",2025,1,1,"Januari",1,"Sapi"
625,29,61,2,6811,0,0,125,0,20816.75,33879,92744175,7900.99,168327.67,-0.0031,3755.66,9445526.79,0.034434,29,"Riau",2025,1,1,"Januari",2,"Ayam"
1480,30,61,1,1525,0,0,0,0,105567.2,94872,80389,334.29,3378.5,0.0386,2925.28,980195,0.12518,30,"Sulawesi Barat",2025,1,1,"Januari",1,"Sapi"
649,30,61,2,1525,0,0,0,0,20733.52,29187,5335400,1258.37,212425.17,0.0386,11011.52,543383.6,0.040156,30,"Sulawesi Barat",2025,1,1,"Januari",2,"Ayam"
1504,31,61,1,9563,0,0,0,0,105468.02,101696,838484,2239.36,20738.75,0.0322,6082.66,5520225,0.109196,31,"Sulawesi Selatan",2025,1,1,"Januari",1,"Sapi"
673,31,61,2,9563,0,0,0,0,20486.82,37604,98605929,8311.93,188930.75,0.0322,22577.28,10042516.88,0.005171,31,"Sulawesi Selatan",2025,1,1,"Januari",2,"Ayam"
697,32,61,2,3156,0,0,0,0,20794.56,23847,9183146,3753.13,90683.58,-0.0043,13142.1,935257.18,0.07431,32,"Sulawesi Tengah",2025,1,1,"Januari",2,"Ayam"
1528,32,61,1,3156,0,0,23,0,103651,110380,224091,660.15,6925.17,-0.0043,2311.61,1597501.67,0.092825,32,"Sulawesi Tengah",2025,1,1,"Januari",1,"Sapi"
721,33,61,2,2836,0,0,101,0,21274.05,33522,8671522,3404.04,286980.17,-0.002,18496.32,883150.79,0.026539,33,"Sulawesi Tenggara",2025,1,1,"Januari",2,"Ayam"
1552,33,61,1,2836,0,0,0,0,105512.56,126856,275696,735.18,4806.42,-0.002,3994.69,1105830,0.065805,33,"Sulawesi Tenggara",2025,1,1,"Januari",1,"Sapi"
1576,34,61,1,2721,0,0,0,0,105540.07,99009,63985,553.35,1427,-0.0056,7870.33,299698.33,0.115297,34,"Sulawesi Utara",2025,1,1,"Januari",1,"Sapi"
745,34,61,2,2721,0,0,0,0,21024.93,20169,11879472,2896.02,213917.17,-0.0056,41190.23,1209864.39,0.110326,34,"Sulawesi Utara",2025,1,1,"Januari",2,"Ayam"
769,35,61,2,5914,0,0,22,0,21008.09,35947,55997358,4928.58,22607,-0.0072,12173,5703048.7,0.014332,35,"Sumatera Barat",2025,1,1,"Januari",2,"Ayam"
1600,35,61,1,5914,0,0,0,0,103323.66,126422,411046,1513.08,8248.5,-0.0072,3737.11,1971739.17,0.06275,35,"Sumatera Barat",2025,1,1,"Januari",1,"Sapi"
1624,36,61,1,8928,0,0,0,0,104482.09,91776,283947,2462.78,21177.42,0.0279,2450.89,6312399.17,0.130613,36,"Sumatera Selatan",2025,1,1,"Januari",1,"Sapi"
793,36,61,2,8928,0,0,0,140.5,21323.58,22750,113038192,9032.67,92747.5,0.0279,8989.07,11512370.18,0.088109,36,"Sumatera Selatan",2025,1,1,"Januari",2,"Ayam"
817,37,61,2,15785,0,0,0,181.9,21107.85,28685,166502528,19245.52,272847.5,0.0368,48744.62,16957443.35,0.045541,37,"Sumatera Utara",2025,1,1,"Januari",2,"Ayam"
1648,37,61,1,15785,0,0,149,290.24,105018.52,100821,748291,3709.66,2950.33,0.0368,9395.75,747232.5,0.117087,37,"Sumatera Utara",2025,1,1,"Januari",1,"Sapi"
14,1,62,2,5626,29,10,0,109.96,20915.13,28773,37864269,6394.89,235033.17,0.0394,51288.23,3856284.93,0.043664,1,"Aceh",2025,2,1,"Februari",2,"Ayam"
842,1,62,1,5626,33,10,0,66.34,104257.92,116290,466908,1472.14,13415.25,0.0394,11806.82,3713761.67,0.080743,1,"Aceh",2025,2,1,"Februari",1,"Sapi"
866,2,62,1,4461,0,0,0,0,105675.95,122382,399371,1122.76,3139.08,0.0187,3837.03,682279.17,0.072513,2,"Bali",2025,2,1,"Februari",1,"Sapi"
38,2,62,2,4461,43,10,0,0,21016.83,35202,80934392,3171.24,97668.17,0.0187,10837.69,8242759.9,0.016217,2,"Bali",2025,2,1,"Februari",2,"Ayam"
890,3,62,1,12537,0,0,64,0,138082.5,117788,18076,1734.34,17045.17,-5e-04,3929,4694981.67,0.144886,3,"Banten",2025,2,1,"Februari",1,"Sapi"
62,3,62,2,12537,0,0,0,0,39988.33,35914,203492091,11597.1,34744.33,-5e-04,26272.2,20724643.83,0.12533,3,"Banten",2025,2,1,"Februari",2,"Ayam"
914,4,62,1,2138,0,0,0,0,103437.81,112328,112118,368.81,18511.83,0.0132,3235.42,3892275,0.084634,4,"Bengkulu",2025,2,1,"Februari",1,"Sapi"
86,4,62,2,2138,0,0,0,0,20984.9,26041,10699227,2022.19,67098.17,0.0132,17740.12,1089662.32,0.06033,4,"Bengkulu",2025,2,1,"Februari",2,"Ayam"
110,5,62,2,3781,0,0,0,0,21248.62,39567,57349790,2722.68,148545.33,0.0211,8485.87,5840787.06,0.003528,5,"DI Yogyakarta",2025,2,1,"Februari",2,"Ayam"
938,5,62,1,3781,0,0,15,0,106023.31,103900,286083,992.64,10295.75,0.0211,3093.81,3055991.67,0.107796,5,"DI Yogyakarta",2025,2,1,"Februari",1,"Sapi"
962,6,62,1,10678,41,14,0,0,147783.33,94575,2764,2660.6,11527.42,0.0089,9829.37,2525207.5,0.489979,6,"DKI Jakarta",2025,2,1,"Februari",1,"Sapi"
134,6,62,2,10678,0,0,93,235.07,36001.67,29052,2094563,7972.91,94847.5,0.0089,29455.22,15169.7,0.153286,6,"DKI Jakarta",2025,2,1,"Februari",2,"Ayam"
158,7,62,2,1242,0,0,0,0,20308.8,25546,6254185,950.28,179259.92,0.013,7361.06,636957.22,0.058037,7,"Gorontalo",2025,2,1,"Februari",2,"Ayam"
986,7,62,1,1242,0,0,0,58.98,104105.47,113080,162935,256.72,14676,0.013,1988.61,4353647.5,0.084588,7,"Gorontalo",2025,2,1,"Februari",1,"Sapi"
1010,8,62,1,3768,0,0,0,0,105600.7,123944,114060,609.24,4862,0.004,2151.62,1402913.33,0.070085,8,"Jambi",2025,2,1,"Februari",1,"Sapi"
182,8,62,2,3768,0,0,43,0,20958.53,35222,49425660,4280.39,6097.42,0.004,15116.8,5033754.41,0.01703,8,"Jambi",2025,2,1,"Februari",2,"Ayam"
206,9,62,2,50759,0,0,0,0,38087.5,21507,765738937,54396.73,35662.08,0.0398,25973.26,77986651.36,0.264264,9,"Jawa Barat",2025,2,1,"Februari",2,"Ayam"
1034,9,62,1,50759,27,9,192,0,153899.17,91897,325465,10109.5,17740.17,0.0398,4827.07,4672312.5,0.262812,9,"Jawa Barat",2025,2,1,"Februari",1,"Sapi"
1058,10,62,1,38233,0,0,0,186.97,143545.83,113976,1294570,9781.51,4424,0.0019,6294.2,1068618.33,0.15618,10,"Jawa Tengah",2025,2,1,"Februari",1,"Sapi"
230,10,62,2,38233,0,0,0,0,39449.17,37394,644092518,45052.28,40171.33,0.0019,28990.21,65597576.73,0.112972,10,"Jawa Tengah",2025,2,1,"Februari",2,"Ayam"
254,11,62,2,42089,0,0,0,0,31150,33559,444432309,39143.05,58505.83,-0.014,20981.8,45263190.77,0.086189,11,"Jawa Timur",2025,2,1,"Februari",2,"Ayam"
1082,11,62,1,42089,9,18,0,0,129715,104974,3671400,6769.36,20655.25,-0.014,3628.57,5719361.67,0.151261,11,"Jawa Timur",2025,2,1,"Februari",1,"Sapi"
1106,12,62,1,5766,0,0,163,0,104507.29,101945,102616,1167.62,1561.92,0,5349.07,339730.83,0.119988,12,"Kalimantan Barat",2025,2,1,"Februari",1,"Sapi"
278,12,62,2,5766,0,0,0,0,20913.9,24418,58655270,6184.04,186341.58,0,28330.27,5973743.6,0.071034,12,"Kalimantan Barat",2025,2,1,"Februari",2,"Ayam"
302,13,62,2,4323,0,0,0,0,21216.01,29307,100913597,3451.43,28119.92,0.0102,17418.32,10277541.29,0.04302,13,"Kalimantan Selatan",2025,2,1,"Februari",2,"Ayam"
1130,13,62,1,4323,0,0,0,0,106456.84,124006,116491,1214.13,25175.25,0.0102,6127.32,5800690.83,0.071454,13,"Kalimantan Selatan",2025,2,1,"Februari",1,"Sapi"
1154,14,62,1,2845,0,0,0,0,104571.22,95038,74311,531.07,11406.58,0.0187,5935.64,2456337.5,0.122554,14,"Kalimantan Tengah",2025,2,1,"Februari",1,"Sapi"
326,14,62,2,2845,0,0,0,0,21149.82,38806,32836793,2634,138541.33,0.0187,29439.71,3344261.88,0.005215,14,"Kalimantan Tengah",2025,2,1,"Februari",2,"Ayam"
350,15,62,2,4267,0,0,0,0,21018.38,39115,61702281,5252.7,195838.25,-0.0104,52519.08,6284066.36,0.003595,15,"Kalimantan Timur",2025,2,1,"Februari",2,"Ayam"
1178,15,62,1,4267,0,0,0,0,105835.32,104099,74879,892.64,12818.42,-0.0104,8925.04,2593391.67,0.104883,15,"Kalimantan Timur",2025,2,1,"Februari",1,"Sapi"
1202,16,62,1,749,0,0,0,215.18,104840.31,114916,19459,172.36,19918.58,0.027,7963.06,5146012.5,0.082831,16,"Kalimantan Utara",2025,2,1,"Februari",1,"Sapi"
374,16,62,2,749,0,0,0,0,20965.05,24842,4777453,770.63,292693,0.027,35602.96,486559.52,0.06838,16,"Kalimantan Utara",2025,2,1,"Februari",2,"Ayam"
1226,17,62,1,2213,37,19,0,0,103653.34,129728,16408,546,5947.42,0.0382,5860.5,1253955,0.105151,17,"Kepulauan Riau",2025,2,1,"Februari",1,"Sapi"
398,17,62,2,2213,0,0,0,0,20840.65,36758,19744563,1881.47,237668.67,0.0382,20194.97,2010884.26,0.009855,17,"Kepulauan Riau",2025,2,1,"Februari",2,"Ayam"
1250,18,62,1,9522,0,0,0,0,105606.72,95985,905322,1698.25,12442.33,0.0366,6019.03,2538062.5,0.12254,18,"Lampung",2025,2,1,"Februari",1,"Sapi"
422,18,62,2,9522,0,0,0,270.23,21183.2,27501,94814874,7737.36,200030.5,0.0366,27423.14,9656417.15,0.052814,18,"Lampung",2025,2,1,"Februari",2,"Ayam"
1274,19,62,1,1970,0,0,0,0,103201.77,105908,98536,484.44,23138.83,0.0158,676.24,5585275,0.095959,19,"Maluku",2025,2,1,"Februari",1,"Sapi"
446,19,62,2,1970,0,0,0,0,20993.8,38741,689936,1957.46,116334.92,0.0158,2732.45,70266.49,0.004558,19,"Maluku",2025,2,1,"Februari",2,"Ayam"
470,20,62,2,1373,0,0,164,173.27,20677.6,37814,108140,1322.28,156633.08,0.0195,11652.63,11013.5,0.011749,20,"Maluku Utara",2025,2,1,"Februari",2,"Ayam"
1298,20,62,1,1373,0,0,0,0,105080.05,117413,46590,263.31,20427.58,0.0195,2320.44,3093219.67,0.079162,20,"Maluku Utara",2025,2,1,"Februari",1,"Sapi"
494,21,62,2,5731,0,0,0,49.25,26866.86,30763,37694139,4857.11,156833.5,-0.0115,25656.65,3838958.07,0.074596,21,"Nusa Tenggara Barat",2025,2,1,"Februari",2,"Ayam"
1322,21,62,1,5731,0,0,0,0,118654.9,114686,1340130,1614.26,11125.75,-0.0115,8526.99,2661232.5,0.108671,21,"Nusa Tenggara Barat",2025,2,1,"Februari",1,"Sapi"
1346,22,62,1,5742,0,0,193,0,107785.27,117190,622276,1564.86,15104.33,0.007,12759.23,4396123.33,0.091012,22,"Nusa Tenggara Timur",2025,2,1,"Februari",1,"Sapi"
518,22,62,2,5742,0,0,0,0,30846.77,21745,16214419,6943.76,56534.08,0.007,56616.65,1651356.83,0.189805,22,"Nusa Tenggara Timur",2025,2,1,"Februari",2,"Ayam"
1370,23,62,1,1073,0,0,0,0,105518.7,111363,38500,289.87,6146.92,0.0223,13134.7,1267840.83,0.090269,23,"Papua",2025,2,1,"Februari",1,"Sapi"
542,23,62,2,1073,0,0,0,283.4,20907.95,26457,5597813,832.93,147590.83,0.0223,37742,570109.02,0.057038,23,"Papua",2025,2,1,"Februari",2,"Ayam"
1394,24,62,1,587,40,10,181,0,105682.45,92112,18865,97.93,9365.67,0.0256,5700.41,2562435.83,0.182296,24,"Papua Barat",2025,2,1,"Februari",1,"Sapi"
566,24,62,2,587,0,0,0,0,21064.3,34736,767637,691.41,242292.67,0.0256,40244.87,78179.97,0.018189,24,"Papua Barat",2025,2,1,"Februari",2,"Ayam"
1411,25,62,1,636,50,17,0,0,105352.02,125490,23054,178.19,21524.92,0.0399,5397.3,6018310,0.106844,25,"Papua Barat Daya",2025,2,1,"Februari",1,"Sapi"
1428,27,62,1,549,0,0,0,116.81,105352.02,93010,18629,150.71,7460.67,-6e-04,1736.44,2128097.5,0.129398,27,"Papua Selatan",2025,2,1,"Februari",1,"Sapi"
1437,28,62,1,1492,2,14,0,0,105352.02,129819,21959,324.58,8004.5,0.0238,354.64,1822599.17,0.07141,28,"Papua Tengah",2025,2,1,"Februari",1,"Sapi"
626,29,62,2,6811,0,0,0,0,21131.24,33879,92744175,7900.99,168327.67,-0.0031,3755.66,9445526.79,0.021848,29,"Riau",2025,2,1,"Februari",2,"Ayam"
1457,29,62,1,6811,0,0,0,0,107095.05,96048,206205,1878.76,4627.25,-0.0031,1216.71,1047601.67,0.125662,29,"Riau",2025,2,1,"Februari",1,"Sapi"
650,30,62,2,1525,0,0,0,0,20690.2,29187,5335400,1258.37,212425.17,0.0386,11011.52,543383.6,0.039843,30,"Sulawesi Barat",2025,2,1,"Februari",2,"Ayam"
1481,30,62,1,1525,0,0,0,0,105344.85,94872,80389,334.29,3378.5,0.0386,2925.28,980195,0.124684,30,"Sulawesi Barat",2025,2,1,"Februari",1,"Sapi"
674,31,62,2,9563,0,0,0,0,21143.01,37604,98605929,8311.93,188930.75,0.0322,22577.28,10042516.88,0.008858,31,"Sulawesi Selatan",2025,2,1,"Februari",2,"Ayam"
1505,31,62,1,9563,0,0,0,0,107185.87,101696,838484,2239.36,20738.75,0.0322,6082.66,5520225,0.112765,31,"Sulawesi Selatan",2025,2,1,"Februari",1,"Sapi"
1529,32,62,1,3156,0,0,91,0,105203.42,110380,224091,660.15,6925.17,-0.0043,2311.61,1597501.67,0.108655,32,"Sulawesi Tengah",2025,2,1,"Februari",1,"Sapi"
698,32,62,2,3156,0,0,0,0,20976.53,23847,9183146,3753.13,90683.58,-0.0043,13142.1,935257.18,0.075923,32,"Sulawesi Tengah",2025,2,1,"Februari",2,"Ayam"
1553,33,62,1,2836,0,0,133,130.84,103955.88,126856,275696,735.18,4806.42,-0.002,3994.69,1105830,0.077765,33,"Sulawesi Tenggara",2025,2,1,"Februari",1,"Sapi"
722,33,62,2,2836,0,0,91,0,20728.37,33522,8671522,3404.04,286980.17,-0.002,18496.32,883150.79,0.022863,33,"Sulawesi Tenggara",2025,2,1,"Februari",2,"Ayam"
1577,34,62,1,2721,6,2,0,196.55,105347.55,99009,63985,553.35,1427,-0.0056,7870.33,299698.33,0.116581,34,"Sulawesi Utara",2025,2,1,"Februari",1,"Sapi"
746,34,62,2,2721,0,0,0,0,20669.94,20169,11879472,2896.02,213917.17,-0.0056,41190.23,1209864.39,0.106606,34,"Sulawesi Utara",2025,2,1,"Februari",2,"Ayam"
1601,35,62,1,5914,28,17,0,0,103658.39,126422,411046,1513.08,8248.5,-0.0072,3737.11,1971739.17,0.064794,35,"Sumatera Barat",2025,2,1,"Februari",1,"Sapi"
770,35,62,2,5914,0,0,0,0,21299.11,35947,55997358,4928.58,22607,-0.0072,12173,5703048.7,0.015253,35,"Sumatera Barat",2025,2,1,"Februari",2,"Ayam"
794,36,62,2,8928,0,0,0,0,20597.39,22750,113038192,9032.67,92747.5,0.0279,8989.07,11512370.18,0.081364,36,"Sumatera Selatan",2025,2,1,"Februari",2,"Ayam"
1625,36,62,1,8928,43,3,0,0,104874.67,91776,283947,2462.78,21177.42,0.0279,2450.89,6312399.17,0.133713,36,"Sumatera Selatan",2025,2,1,"Februari",1,"Sapi"
818,37,62,2,15785,45,12,0,0,20690.21,28685,166502528,19245.52,272847.5,0.0368,48744.62,16957443.35,0.042469,37,"Sumatera Utara",2025,2,1,"Februari",2,"Ayam"
1649,37,62,1,15785,0,0,0,0,104721.99,100821,748291,3709.66,2950.33,0.0368,9395.75,747232.5,0.109534,37,"Sumatera Utara",2025,2,1,"Februari",1,"Sapi"
843,1,63,1,5626,0,0,180,0,105622.19,116290,466908,1472.14,13415.25,0.0394,11806.82,3713761.67,0.088637,1,"Aceh",2025,3,1,"Maret",1,"Sapi"
15,1,63,2,5626,0,0,0,0,20918.22,28773,37864269,6394.89,235033.17,0.0394,51288.23,3856284.93,0.043672,1,"Aceh",2025,3,1,"Maret",2,"Ayam"
867,2,63,1,4461,19,0,0,0,104296.8,122382,399371,1122.76,3139.08,0.0187,3837.03,682279.17,0.070776,2,"Bali",2025,3,1,"Maret",1,"Sapi"
39,2,63,2,4461,0,0,103,0,21185.89,35202,80934392,3171.24,97668.17,0.0187,10837.69,8242759.9,0.021377,2,"Bali",2025,3,1,"Maret",2,"Ayam"
891,3,63,1,12537,0,0,166,151.41,140269.84,117788,18076,1734.34,17045.17,-5e-04,3929,4694981.67,0.160157,3,"Banten",2025,3,1,"Maret",1,"Sapi"
63,3,63,2,12537,0,0,86,0,41088.89,35914,203492091,11597.1,34744.33,-5e-04,26272.2,20724643.83,0.133237,3,"Banten",2025,3,1,"Maret",2,"Ayam"
87,4,63,2,2138,27,3,0,0,21094.14,26041,10699227,2022.19,67098.17,0.0132,17740.12,1089662.32,0.061255,4,"Bengkulu",2025,3,1,"Maret",2,"Ayam"
915,4,63,1,2138,0,0,0,0,106399.68,112328,112118,368.81,18511.83,0.0132,3235.42,3892275,0.090206,4,"Bengkulu",2025,3,1,"Maret",1,"Sapi"
939,5,63,1,3781,0,0,110,0,105641,103900,286083,992.64,10295.75,0.0211,3093.81,3055991.67,0.12044,5,"DI Yogyakarta",2025,3,1,"Maret",1,"Sapi"
111,5,63,2,3781,0,0,0,0,20996.95,39567,57349790,2722.68,148545.33,0.0211,8485.87,5840787.06,0.002184,5,"DI Yogyakarta",2025,3,1,"Maret",2,"Ayam"
135,6,63,2,10678,30,2,0,0,37567.46,29052,2094563,7972.91,94847.5,0.0089,29455.22,15169.7,0.163502,6,"DKI Jakarta",2025,3,1,"Maret",2,"Ayam"
963,6,63,1,10678,0,0,0,0,151157.94,94575,2764,2660.6,11527.42,0.0089,9829.37,2525207.5,0.227781,6,"DKI Jakarta",2025,3,1,"Maret",1,"Sapi"
987,7,63,1,1242,38,5,70,0,105272.96,113080,162935,256.72,14676,0.013,1988.61,4353647.5,0.105733,7,"Gorontalo",2025,3,1,"Maret",1,"Sapi"
159,7,63,2,1242,55,21,0,0,21017.28,25546,6254185,950.28,179259.92,0.013,7361.06,636957.22,0.064062,7,"Gorontalo",2025,3,1,"Maret",2,"Ayam"
1011,8,63,1,3768,32,21,0,0,105161.97,123944,114060,609.24,4862,0.004,2151.62,1402913.33,0.075636,8,"Jambi",2025,3,1,"Maret",1,"Sapi"
183,8,63,2,3768,0,0,0,0,21165.77,35222,49425660,4280.39,6097.42,0.004,15116.8,5033754.41,0.01703,8,"Jambi",2025,3,1,"Maret",2,"Ayam"
207,9,63,2,50759,0,0,0,14.66,40008.73,21507,765738937,54396.73,35662.08,0.0398,25973.26,77986651.36,0.28314,9,"Jawa Barat",2025,3,1,"Maret",2,"Ayam"
1035,9,63,1,50759,0,0,0,0,158268.25,91897,325465,10109.5,17740.17,0.0398,4827.07,4672312.5,0.253973,9,"Jawa Barat",2025,3,1,"Maret",1,"Sapi"
1059,10,63,1,38233,0,0,96,0,146036.51,113976,1294570,9781.51,4424,0.0019,6294.2,1068618.33,0.167464,10,"Jawa Tengah",2025,3,1,"Maret",1,"Sapi"
231,10,63,2,38233,0,0,0,0,42442.06,37394,644092518,45052.28,40171.33,0.0019,28990.21,65597576.73,0.129884,10,"Jawa Tengah",2025,3,1,"Maret",2,"Ayam"
255,11,63,2,42089,0,0,0,0,32045.24,33559,444432309,39143.05,58505.83,-0.014,20981.8,45263190.77,0.091826,11,"Jawa Timur",2025,3,1,"Maret",2,"Ayam"
1083,11,63,1,42089,0,0,57,0,138793.65,104974,3671400,6769.36,20655.25,-0.014,3628.57,5719361.67,0.176302,11,"Jawa Timur",2025,3,1,"Maret",1,"Sapi"
279,12,63,2,5766,0,0,167,0,21266.95,24418,58655270,6184.04,186341.58,0,28330.27,5973743.6,0.076666,12,"Kalimantan Barat",2025,3,1,"Maret",2,"Ayam"
1107,12,63,1,5766,0,0,0,0,104667.82,101945,102616,1167.62,1561.92,0,5349.07,339730.83,0.107002,12,"Kalimantan Barat",2025,3,1,"Maret",1,"Sapi"
303,13,63,2,4323,0,0,0,0,20700.47,29307,100913597,3451.43,28119.92,0.0102,17418.32,10277541.29,0.039303,13,"Kalimantan Selatan",2025,3,1,"Maret",2,"Ayam"
1131,13,63,1,4323,0,0,0,56.56,102997.85,124006,116491,1214.13,25175.25,0.0102,6127.32,5800690.83,0.06556,13,"Kalimantan Selatan",2025,3,1,"Maret",1,"Sapi"
1155,14,63,1,2845,0,0,0,0,104953.28,95038,74311,531.07,11406.58,0.0187,5935.64,2456337.5,0.123404,14,"Kalimantan Tengah",2025,3,1,"Maret",1,"Sapi"
327,14,63,2,2845,0,0,0,0,20897.45,38806,32836793,2634,138541.33,0.0187,29439.71,3344261.88,0.003841,14,"Kalimantan Tengah",2025,3,1,"Maret",2,"Ayam"
1179,15,63,1,4267,0,0,11,0,106419.02,104099,74879,892.64,12818.42,-0.0104,8925.04,2593391.67,0.106606,15,"Kalimantan Timur",2025,3,1,"Maret",1,"Sapi"
351,15,63,2,4267,0,0,0,0,21043.03,39115,61702281,5252.7,195838.25,-0.0104,52519.08,6284066.36,0.003729,15,"Kalimantan Timur",2025,3,1,"Maret",2,"Ayam"
375,16,63,2,749,0,0,106,0,20897.13,24842,4777453,770.63,292693,0.027,35602.96,486559.52,0.069104,16,"Kalimantan Utara",2025,3,1,"Maret",2,"Ayam"
1203,16,63,1,749,22,10,0,0,104580.61,114916,19459,172.36,19918.58,0.027,7963.06,5146012.5,0.104645,16,"Kalimantan Utara",2025,3,1,"Maret",1,"Sapi"
399,17,63,2,2213,0,0,0,103.21,21185.89,36758,19744563,1881.47,237668.67,0.0382,20194.97,2010884.26,0.011839,17,"Kepulauan Riau",2025,3,1,"Maret",2,"Ayam"
